id,rarity_id,ingredient_type_id,characters_id,name,price,isunique,description,bought,used,up_feature_id,effect,support,support_2,support_3,special,Evol_salary,Evol_maintenance,Evol_staff,personalization
120,5,4,NULL,Énergie pure ,500,0,"Précision support : Toute arme (sauf arme de trait et projectiles ou arme contondante)
Flux : Energie
Coût en énergie : Conséquent
Utilisation : Active
Effet : La partie blessante de l’arme (ex : lame, pic de la lance, tissu du fouet, etc.) devient pure énergie et brille lorsque le glyphe est activé. Dans cet état, elle peut briser, couper ou blesser n’importe quoi (écailles de dragon comprises). Cependant, elle puise énormément d’énergie chez le porteur qui ne peut le maintenir dans cet état pour plus d’un court instant (1 à 3 tours sur jet de Résistance) sans risquer la perte de conscience ou la mort.",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,0
121,5,4,NULL,Filament d’apathie ,250,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Active
Effet : Le corps de l’arme se transforme en filament d’énergie qui n’inflige plus de blessures physiques mais provoque une profonde langueur et torpeur chez la victime touchée. Au bout de 3 coups réussis, la victime est vidée de son envie de se battre et de se défendre.
Jet de sauvegarde : Force mentale",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,0
122,5,4,NULL,Secousse ,100,0,"Flux : Energie
Coût en énergie : Moyen
Utilisation : Active
Effet : Le porteur provoque une explosion magique en frappant le sol, équivalente à sa force physique. Tous les individus dans une zone de 3 mètres perdent l’équilibre.
Jet de sauvegarde : Coordination",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,0
123,5,4,NULL,Traits animaux ,200,0,"Précision support : Arme de trait
Flux : Invocation
Coût en énergie : Variable
Utilisation : Active
Effet : La flèche tirée par l’arme glyphée se transforme en animal avant l’impact. L’animal ainsi invoqué dure 1 minute avant de disparaître. Un seul animal possible, au choix lors de l'achat.",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,1
124,5,4,NULL,Vide ,300,0,"Flux : Energie
Coût en énergie : Conséquent
Utilisation : Active
Effet : Crée un morceau de vide énergétique capable d’absorber la magie sur la trajectoire de l’arme. Le timing est particulièrement important.",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,0
125,5,4,NULL,Absorption d’énergie,500,0,"Flux : Energie
Coût en énergie : Variable
Utilisation : Active
Effet : L’énergie du porteur peut être emmagasinée dans le bijou pour être ensuite retransmise plus tard au porteur ou un autre être vivant. Cela permet d’effacer en partie la fatigue physique et magique. Peut absorber l’équivalent énergétique d’un sort moyen par don.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
126,5,4,NULL,Contrôle par l’esprit,500,0,"Flux : Animation
Coût en énergie : Moyen
Utilisation : Active
Effet : L’arme bouge par la volonté de son utilisateur, sans que celui-ci ait besoin de bouger. L’utilisateur doit effectuer des jets de Force mentale à la place d’Expertise pour savoir si les attaques touchent.",0,0,NULL,Soutien,Armes,,,0,0,NULL,NULL,0
127,5,4,NULL,Désir profond ,100,0,"Précision support : Tout objet pouvant pointer une direction
Flux : Animation
Coût en énergie : Faible
Utilisation : Active
Effet : Montre la direction de ce que le porteur désire le plus.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
128,5,4,NULL,Détection du mensonge,300,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Passive
Effet : Permet de déceler qu’une personne, dont la Force mentale est inférieure à la sienne, ment. Ne permet pas de connaître la vérité, toutefois.
Jet de sauvegarde : Sort ou Dissimulation par glyphe",0,0,NULL,Soutien,Bijoux et accessoires,,,0,0,NULL,NULL,0
129,5,4,NULL,Diagnostic ,200,0,"Précision support : Gant, Bijou
Flux : Guérison
Coût en énergie : Moyen
Utilisation : Active
Effet : En touchant le corps de la cible, permet de détecter toute maladie, blessure ou autre atteinte physique, afin de savoir de quoi souffre la cible.",0,0,NULL,Soutien,Bijoux et accessoires,Vêtements,Armures,0,0,NULL,NULL,0
130,5,4,NULL,Efficacité - Epées,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Epées. L’effet ne peut pas être cumulé.",0,0,14,Soutien,Armes,,,0,0,NULL,NULL,0
131,5,4,NULL,Efficacité - Dagues et Poignards,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Dagues et Poignards. L’effet ne peut pas être cumulé.",0,0,15,Soutien,Armes,,,0,0,NULL,NULL,0
132,5,4,NULL,Efficacité - Armes d'hast,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Armes d'hast. L’effet ne peut pas être cumulé.",0,0,16,Soutien,Armes,,,0,0,NULL,NULL,0
133,5,4,NULL,Efficacité - Armes contondantes,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Armes contondantes. L’effet ne peut pas être cumulé.",0,0,17,Soutien,Armes,,,0,0,NULL,NULL,0
134,5,4,NULL,Efficacité - Haches,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Haches. L’effet ne peut pas être cumulé.",0,0,18,Soutien,Armes,,,0,0,NULL,NULL,0
135,5,4,NULL,Efficacité - Fouets,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Fouets. L’effet ne peut pas être cumulé.",0,0,19,Soutien,Armes,,,0,0,NULL,NULL,0
136,5,4,NULL,Efficacité - Armes de jet,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Armes de jet. L’effet ne peut pas être cumulé.",0,0,20,Soutien,Armes,,,0,0,NULL,NULL,0
137,5,4,NULL,Efficacité - Boucliers,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Boucliers. L’effet ne peut pas être cumulé.",0,0,21,Soutien,Armes,,,0,0,NULL,NULL,0
138,5,4,NULL,Efficacité - Armes de Trait,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Armes de Trait. L’effet ne peut pas être cumulé.",0,0,22,Soutien,Armes,,,0,0,NULL,NULL,0
139,5,4,NULL,Efficacité - Pugilat,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang de compétence dans l’Expertise en Pugilat. L’effet ne peut pas être cumulé.",0,0,23,Soutien,Armes,,,0,0,NULL,NULL,0
140,5,4,NULL,Flot d’énergie ,300,0,"Flux : Energie
Coût en énergie : Faible
Utilisation : Passive
Effet : Le porteur reçoit un flot d’énergie (équivalent à un sort niveau maître) lorsqu’il a épuisé ses réserves magiques ou qu’il s’apprête à perdre connaissance. L’effet désactive les glyphes sur l’objet. 1 utilisation par RP ou Intrigue.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
141,5,4,NULL,Forme chérie,200,0,"Flux : Illusion
Coût en énergie : Moyen
Utilisation : Active
Effet : Permet au porteur de prendre l'apparence de l'être le plus cher aux yeux de tous ceux qui l'observent. Dure 1 heure.",0,0,NULL,Soutien,Vêtements,Bijoux et accessoires,,0,0,NULL,NULL,0
142,5,4,NULL,Grâce de l’Impératrice,500,0,"Flux : Mental
Coût en énergie : Faible
Utilisation : Passive
Effet : Béni par l’""Impératrice” dont la splendeur n’est plus à prouver, l’utilisateur du glyphe paraît plus beau, et a tendance à plus facilement capter l’attention aux yeux de ceux qui ne sont pas avertis des subtilités magiques (effet nul sur les personnages dont la compétence Magie est supérieure ou égale à “Bon”).",0,0,NULL,Soutien,Armures,Bijoux et accessoires,,0,0,NULL,NULL,0
143,5,4,NULL,Grâce des Esprits,250,0,"Précision support : Tout sauf arme
Flux : Altération
Coût en énergie : Faible à Moyen
Utilisation : Passive
Effet : Une fois par jour, le glyphe permet d'atténuer une suppression ou un blocage de lien d'Esprits-Liés, en une perte d'un rang (les spirites de niveau 1 esquivent la suppression ou le blocage totalement).",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
144,5,4,NULL,"Inëkorro, la voie de l’or",500,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Active
Effet : L’utilisateur sacrifie une somme monétaire (PO de sa cagnotte) afin de provoquer un effet bénéfique sur sa prochaine action en jeu (à la discrétion du MJ pour l’effet exact, à décider en fonction de la somme sacrifiée, qui ne peut dépasser 100 PO). Ne peut être utilisé qu’une fois tous les deux tours.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
145,5,4,NULL,Magie dissimulée,50,0,"Flux : Illusion
Coût en énergie : Faible
Utilisation : Passive
Effet : L’énergie magique et l’empreinte du porteur sont dissimulées aux individus de puissance magique égale ou inférieure du porteur.",0,0,NULL,Soutien,Vêtements,Bijoux et accessoires,,0,0,NULL,NULL,0
146,5,4,NULL,"Mémoire de neige, ""Inkaruya""",50,0,"Précision support : Bijou, Gants
Flux : Érudition
Coût en énergie : Faible
Utilisation : Active
Effet : Parfois, les traces de pas se voient recouvertes de neige. À l'activation, ce glyphe permet à son porteur de distinguer ces traces comme si elles étaient encore présentes, si elles datent de moins d'une journée.",0,0,NULL,Soutien,Vêtements,Armures,Bijoux et accessoires,0,0,NULL,NULL,0
147,5,4,NULL,Message secret ,100,0,"Précision support : Châle, Etole, Foulard
Flux : Érudition
Coût en énergie : Faible
Utilisation : Active
Effet : Quand son possesseur susurre un message destiné à une personne précise, et un seul message à la fois, à ce foulard, personne ne pourra l'écouter autre que la personne concernée, quand elle sera en possession de ce foulard à son tour. Si le foulard est détruit, le message est irrémédiablement perdu.
Jet de sauvegarde : Destruction de l’objet",0,0,NULL,Soutien,Vêtements,,,0,0,NULL,NULL,0
148,5,4,NULL,Modulation ,50,0,"Flux : Construction
Coût en énergie : Variable
Utilisation : Active
Effet : L’arme glyphée peut être transformée pour devenir n’importe quelle arme physique. Si le porteur attaque avec, lorsqu’elle a changé d’apparence, son attaque utilisera le domaine d’expertise de l’apparence de l’arme (exemple : une épée est transformée en lance. Son porteur attaque. Le jet de dés se fera sur son expertise de la lance).",0,0,NULL,Soutien,Armes,,,0,0,NULL,NULL,0
149,5,4,NULL,Passemuraille ,100,0,"Précision support : Bijou, Gants
Flux : Altération
Coût en énergie : Variable
Utilisation : Active
Effet : En touchant un mur ou une barrière avec l’objet glyphé en passemuraille, le glyphe permet de créer un passage. Le passage créé par l’objet mesure 90cm de large et 2 mètres de haut maximum, la taille dépendant de la puissance du lanceur. Il demeure tant que l’objet glyphé est en contact avec la surface (l’utilisateur tenant la pierre doit donc garder le contact avec le mur ou la barrière tout en se déplaçant).
Il ne peut créer de passage que dans les murs de matières et non dans les murs magiques.",0,0,NULL,Soutien,Armures,Vêtements,Bijoux et accessoires,0,0,NULL,NULL,0
150,5,4,NULL,Pensée volage,500,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Active
Effet : A l’activation en fixant sa cible, le porteur peut lui faire oublier une pensée. La pensée ""volée"" ne peut-être qu’une pensée immédiate, telle une parole que la personne allait dire, ou une intention immédiate. Ce ne peut être une pensée trop profonde ou un souvenir trop ancré.
Une seule utilisation sur 2 heures / 3 tours d’intrigue.
Jet de sauvegarde : Force mentale",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
151,5,4,NULL,Perfectionnement - Force,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Force. Une seule augmentation par caractéristique.",0,0,1,Soutien,Tout objet,,,0,0,NULL,NULL,0
152,5,4,NULL,Perfectionnement - Endurance,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Endurance. Une seule augmentation par caractéristique.",0,0,2,Soutien,Tout objet,,,0,0,NULL,NULL,0
153,5,4,NULL,Perfectionnement - Coordination,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Coordination. Une seule augmentation par caractéristique.",0,0,3,Soutien,Tout objet,,,0,0,NULL,NULL,0
154,5,4,NULL,Perfectionnement - Furtivité,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Furtivité. Une seule augmentation par caractéristique.",0,0,4,Soutien,Tout objet,,,0,0,NULL,NULL,0
155,5,4,NULL,Perfectionnement - Perception,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Perception. Une seule augmentation par caractéristique.",0,0,5,Soutien,Tout objet,,,0,0,NULL,NULL,0
156,5,4,NULL,Perfectionnement - Force mentale,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Force mentale. Une seule augmentation par caractéristique.",0,0,6,Soutien,Tout objet,,,0,0,NULL,NULL,0
157,5,4,NULL,Perfectionnement - Education,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Education. Une seule augmentation par caractéristique.",0,0,7,Soutien,Tout objet,,,0,0,NULL,NULL,0
158,5,4,NULL,Perfectionnement - Charisme,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Charisme. Une seule augmentation par caractéristique.",0,0,8,Soutien,Tout objet,,,0,0,NULL,NULL,0
159,5,4,NULL,Perfectionnement - Intuition,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Intuition. Une seule augmentation par caractéristique.",0,0,9,Soutien,Tout objet,,,0,0,NULL,NULL,0
160,5,4,NULL,Perfectionnement - Chance / Espérance,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Chance / Espérance. Une seule augmentation par caractéristique.",0,0,10,Soutien,Tout objet,,,0,0,NULL,NULL,0
161,5,4,NULL,Perfectionnement - Résistance physique,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Résistance physique. Une seule augmentation par caractéristique.",0,0,11,Soutien,Tout objet,,,0,0,NULL,NULL,0
162,5,4,NULL,Perfectionnement - Résistance magique,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Résistance magique. Une seule augmentation par caractéristique.",0,0,12,Soutien,Tout objet,,,0,0,NULL,NULL,0
163,5,4,NULL,Perfectionnement - Magie,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Magie. Une seule augmentation par caractéristique.",0,0,13,Soutien,Tout objet,,,0,0,NULL,NULL,0
164,5,4,NULL,Perfectionnement - Epées,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Epées. Une seule augmentation par caractéristique.",0,0,14,Soutien,Tout objet,,,0,0,NULL,NULL,0
165,5,4,NULL,Perfectionnement - Dagues et poignards,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Dagues et Poignards. Une seule augmentation par caractéristique.",0,0,15,Soutien,Tout objet,,,0,0,NULL,NULL,0
166,5,4,NULL,Perfectionnement - Armes d'hast,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Armes d'hast. Une seule augmentation par caractéristique.",0,0,16,Soutien,Tout objet,,,0,0,NULL,NULL,0
167,5,4,NULL,Perfectionnement - Armes contondantes,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Armes contondantes. Une seule augmentation par caractéristique.",0,0,17,Soutien,Tout objet,,,0,0,NULL,NULL,0
168,5,4,NULL,Perfectionnement - Haches,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Haches. Une seule augmentation par caractéristique.",0,0,18,Soutien,Tout objet,,,0,0,NULL,NULL,0
169,5,4,NULL,Perfectionnement - Fouets,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Fouets. Une seule augmentation par caractéristique.",0,0,19,Soutien,Tout objet,,,0,0,NULL,NULL,0
170,5,4,NULL,Perfectionnement - Armes de jet,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Armes de jet. Une seule augmentation par caractéristique.",0,0,20,Soutien,Tout objet,,,0,0,NULL,NULL,0
171,5,4,NULL,Perfectionnement - Boucliers,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Boucliers. Une seule augmentation par caractéristique.",0,0,21,Soutien,Tout objet,,,0,0,NULL,NULL,0
172,5,4,NULL,Perfectionnement - Armes de Trait,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Armes de Trait. Une seule augmentation par caractéristique.",0,0,22,Soutien,Tout objet,,,0,0,NULL,NULL,0
173,5,4,NULL,Perfectionnement - Pugilat,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Expertise en Pugilat. Une seule augmentation par caractéristique.",0,0,23,Soutien,Tout objet,,,0,0,NULL,NULL,0
174,5,4,NULL,Perfectionnement - Habilité,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Habilité. Une seule augmentation par caractéristique.",0,0,24,Soutien,Tout objet,,,0,0,NULL,NULL,0
175,5,4,NULL,Perfectionnement - Navigation,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Navigation. Une seule augmentation par caractéristique.",0,0,25,Soutien,Tout objet,,,0,0,NULL,NULL,0
176,5,4,NULL,Perfectionnement - Equitation,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Equitation. Une seule augmentation par caractéristique.",0,0,26,Soutien,Tout objet,,,0,0,NULL,NULL,0
177,5,4,NULL,Perfectionnement - Dressage,500,0,"Flux : Altération
Coût en énergie : Moyen
Utilisation : Passive
Effet : Donne +1 rang dans la caractéristique Dressage. Une seule augmentation par caractéristique.",0,0,27,Soutien,Tout objet,,,0,0,NULL,NULL,0
178,5,4,NULL,Puissance de la famille ,300,0,"Flux : Altération
Coût en énergie : Faible
Utilisation : Active
Effet : Lorsqu’il est activé, diminue d’un rang toutes les blessures subies par le porteur tant que lui et son parent vampirique sont ensemble dans un rayon de 5m. Dure 1h/3 tours d’intrigue.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
179,5,4,NULL,Respiration Aquatique,50,0,"Précision support : Bijou, Foulard
Flux : Altération
Coût en énergie : Moyen
Utilisation : Active
Effet : Transforme temporairement le système respiratoire pour faire pousser des branchies et ainsi permettre de respirer sous l’eau. Dure 30 minutes.",0,0,NULL,Soutien,Bijoux et accessoires,Vêtements,,0,0,NULL,NULL,0
180,5,4,NULL,Rêve ,150,0,"Flux : Mental
Coût en énergie : Conséquent
Utilisation : Active
Effet : Permet, en compagnie d’une personne consentante, de plonger dans un rêve malléable par le propriétaire de l’objet. Le monde créé reste irréel et n’a pas d’impact physique sur les rêveurs.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
181,5,4,NULL,Secret gardé,200,0,"Précision support : Châle, Etole, Foulard
Flux : Érudition
Coût en énergie : Faible
Utilisation : Active
Effet : Quand son possesseur (attention pas forcément son porteur...) susurre un de ses secrets, et un seul, à ce foulard, personne ne pourra plus le lui arracher, de quelque manière que ce soit. A moins de détruire le foulard.
Jet de sauvegarde : Destruction de l’objet",0,0,NULL,Soutien,Vêtements,,,0,0,NULL,NULL,0
182,5,4,NULL,Souffle spirituel,500,0,"Flux : Altération
Coût en énergie : Conséquent
Utilisation : Active
Effet : Augmente d’un niveau l'Esprit-Lié du porteur, lui permettant d’accéder aux nouveaux effets. Sur un niveau 3, ses effets seront améliorés. Utilisable 1 fois par jour pendant 1 heure au maximum.
/!\ Agit uniquement inRP et n'est donc pas pris en compte dans les achats HRP comme les boutiques /!\",0,0,453,Soutien,Bijoux et accessoires,,,0,0,NULL,NULL,0
183,5,4,NULL,Soulagement ,200,0,"Flux : Energie
Coût en énergie : Faible
Utilisation : Passive
Effet : Les sorts de niveaux Très faible, Faible et Moyen ne coûtent que la moitié de leur valeur énergétique initiale. Permet de lancer deux sorts de ces niveaux en 1 tour pour les mages sans malus.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
184,5,4,NULL,Soulagement supérieur,400,0,"Flux : Energie
Coût en énergie : Faible
Utilisation : Passive
Effet : Les sorts jusqu’au niveau Maître inclus ne coûtent que la moitié de leur valeur énergétique initiale. Permet de lancer deux sorts de ces niveaux en 1 tour sans malus.",0,0,NULL,Soutien,Tout objet,,,0,0,NULL,NULL,0
185,5,4,NULL,Soutien de l'esprit,700,0,"Flux : Mental
Coût en énergie : Moyen
Utilisation : Passive
Effet : Renforce la puissance des sorts liés à la branche mystique, ainsi que des glyphes, des objets ou des sorts uniques liés à l'esprit (bonus +10 aux jets lors de leur utilisation).",0,0,440,Soutien,Bijoux et accessoires,,,0,0,NULL,NULL,0
186,5,4,NULL,Taille moindre,50,0,"Flux : Altération
Coût en énergie : Faible
Utilisation : Active
Effet : Permet de réduire pendant 1 heure au maximum sa taille jusqu’à celle d’une petite souris. S’active et s’annule par la pensée. 
Utilisable 1 fois par jour.",0,0,NULL,Soutien,Vêtements,Bijoux et accessoires,,0,0,NULL,NULL,0
187,5,4,NULL,Traduction ,300,0,"Flux : Érudition
Coût en énergie : Moyen
Utilisation : Active
Effet : Permet de discuter, d’écrire et de lire dans toutes les langues, sans avoir besoin de les avoir apprises. La fluidité de l’échange dépend de la complexité du langage.",0,0,NULL,Soutien,Bijoux et accessoires,,,0,0,NULL,NULL,0
188,5,5,NULL,Cirage ,200,0,"Utilisation : Passive
Effet : Traitement d’une surface avec de l’huile de lin sur un seul côté afin de le rendre hydrofuge et résistant. Augmente la durabilité du produit aux conditions climatiques (+5 aux jets de Résistance).",0,0,146,Défensif,Armures,Bijoux et accessoires,,0,0,NULL,NULL,0
189,5,5,NULL,Conditionnement d’armure,180,0,"Précision support : Armure moyenne ou lourde
Utilisation : Passive
Effet : Une série de petites modifications destinées à rendre l’armure bien moins inconfortable pour son propriétaire (+5 aux jets de Coordination). L’objet ne peut pas être utilisé de façon optimale par qui que ce soit d’autre après l’application de cette amélioration (-5 aux jets de Coordination pour quiconque autre que son propriétaire).",0,0,111,Défensif,Armures,,,0,0,NULL,NULL,0
190,5,5,NULL,Cuir bouilli ,180,0,"Précision support : Armure moyenne
Utilisation : Passive
Effet : Le cuir est trempé dans de l’eau bouillante afin de le rendre plus dur, puis, lorsqu’il est encore assez souple pour être manipulé, des écailles y sont fixées pour en augmenter la protection fournie (+5 aux jets d’Endurance).",0,0,110,Défensif,Armures,,,0,0,NULL,NULL,0
191,5,5,NULL,Effet Miroir ,100,0,"Précision support : Bouclier
Utilisation : Passive.
Effet : Effet permanent par application d’une couche d’étain et d’argent mêlés polie. L’utilisateur doit manier le bouclier de telle façon à le placer pour réfléchir les rayons du soleil. Le bouclier reflète alors les rayons du soleil et éblouit l’adversaire.",0,0,NULL,Défensif,Armes,,,0,0,NULL,NULL,0
192,5,5,NULL,Ignifugation ,200,0,"Utilisation : Passive
Effet : Traitement d’une surface avec des minéraux afin de la rendre ignifuge et résistante. Augmente la durabilité du produit aux conditions climatiques (+5 aux jets d’Endurance) et à l’élément Feu (atténuation d’un rang des dégâts au flux élémentaire Feu).",0,0,137,Défensif,Armures,Bijoux et accessoires,,0,0,NULL,NULL,0
193,5,5,NULL,Isolation ,100,0,"Précision support : Sac à Pyrolites
Utilisation : Passive
Effet : Fabriquée à partir du basalte, une laine de roche est appliquée comme doublure entre deux morceaux de cuir souples cirés, afin d’isoler le sac des effets de la chaleur ainsi que des chocs. Cette amélioration rend les pyrolites moins dangereuses à transporter.",0,0,NULL,Défensif,Armes,,,0,0,NULL,NULL,0
194,5,5,NULL,Jaque de tissu ,180,0,"Précision support : Armure légère
Utilisation : Passive
Effet : Une multicouche de tissus, solidement cousus ensemble, avec du bourrage de lin ou de crin de cheval entre chaque épaisseur, afin d’augmenter la protection sans ôter de sa légèreté ou de sa souplesse (+5 aux jets d’Endurance).",0,0,110,Défensif,Armures,,,0,0,NULL,NULL,0
195,5,5,NULL,Mousquetons ,80,0,"Précision support : Gants
Utilisation : Active
Effet : La pièce d’armure est modifiée de sorte à ce que des mousquetons puissent être déployés et reliés à la garde de toute arme. Permet de garder solidement cette dernière en main et rend le désarmement quasiment impossible",0,0,NULL,Défensif,Armures,Vêtements,,0,0,NULL,NULL,0
196,5,5,NULL,Optimisation du bombage ,180,0,"Précision support : Armure lourde
Utilisation : Passive
Effet : Les pièces de métal sont retravaillées, de sorte à mieux dévier l’énergie cinétique des coups et à se déformer bien moins facilement, et offrent ainsi une protection confortable contre tout type d’arme (+5 aux jets d’Endurance).",0,0,110,Défensif,Armures,,,0,0,NULL,NULL,0
197,5,5,NULL,Renforcement de phalanges,120,0,"Précision support : Gants
Utilisation : Passive
Effet : Des plaques de métal sont forgées sur les gants, habilement travaillées pour ne pas gêner les articulations. Cette amélioration offre notamment une meilleure protection pour les armures de cuir et de tissus.",0,0,NULL,Défensif,Armures,Vêtements,,0,0,NULL,NULL,0
198,5,5,NULL,Targe éventail ,200,0,"Précision support : Brassards
Utilisation : Active
Effet : Bijou de technologie almaréenne, cette amélioration confère plusieurs lamelles en acier superposables, repliées contre l’avant-bras lorsque le mécanisme est désactivé. Une fois ce dernier enclenché, les lamelles se déploient pour former un disque protecteur, de la taille d’une targe, avec les même propriétés défensives.",0,0,NULL,Défensif,Armures,,,0,0,NULL,NULL,0
199,5,5,NULL,Tissu moderne,400,0,"Précision support : Tissu
Utilisation : Passive
Effet : Une méthode complexe de tissage des fibres, doublées avec des fils de métal, afin de rendre le tissu particulièrement résistant aux attaques tranchantes de toutes sortes (baisse d’un cran toutes les blessures même létales) sans pour autant encombrer le vêtement ou l’armure.",0,0,NULL,Défensif,Armures,Vêtements,,0,0,NULL,NULL,0
200,5,5,NULL,Arbalète alpine ,100,0,"Précision support : Arbalète de poing, Arbalète
Utilisation : Active
Effet : Modification d’arbalète permettant d’enclencher un carreau lesté de trois crochets et relié à une fine corde (5 mètres), qui elle-même est étroitement roulée dans un compartiment sous la crosse. La corde permet de soutenir le poids d’un adulte lambda. Un moulinet et une poulie dans la crosse permettent d’aider à l’ascension.”",0,0,NULL,Offensif,Armes,,,0,0,NULL,NULL,0
201,5,5,NULL,Baïonnette pliante ,250,0,"Précision support : Feutonnerre, Long-Feutonnerre
Utilisation : Active
Effet : Lame de trente centimètres montée sur un ingénieux système almaréen qui peut se plier ou se déplier sous le canon. Permet d’utiliser l’arme en combat de corps à corps (+1 en Expertise d’Arme d’hast) sans autre malus.",0,0,70,Offensif,Armes,,,0,0,NULL,NULL,0
